,Language,a,b,c,d,prompts
334,DE,Katze,Augen,Teekanne,"['Tülle', 'Henkel', 'Griff', 'Deckel', 'Kannenkörper', 'Bauch', 'Kannenboden', 'Filtereinsatz', 'Teefilter', 'Ausguss']","""Katze"" ist zu ""Augen"" wie ""Teekanne"" ist zu "
335,DE,Hirsch,Wedel,Tag,"['Stunde', 'Vormittag', 'Abendzeit', 'Nanosekunde', 'Mittagszeit', 'Femtosekunde', 'Std', 'Minuten', 'Mikrosekunde', 'Millisekunde', 'Zeit', 'Mitternacht', 'Sek', 'Nachtzeit', 'Min', 'Morgen', 'Mittag', 'Abend', 'Dunkelheit', 'Pikosekunde', 'Tageszeit', 'Minute', 'Tageslicht', 'S', 'Höhepunkt', 'Viertel', 'Sekunde', 'Nachmittag', 'zwölf', 'Mittagsstunde', 'am_Nachmittag', 'Attosekunde', 'Nacht', 'Morgenstunde', 'mittags', 'halbe_Stunde', 'um_12_Uhr_mittags', 'zu_später_Stunde', 'frühe_Morgenstunden', 'Schlafenszeit', '60_Minuten', 'bis_in_die_Puppen', '30_Minuten', '15_Minuten', 'Viertestunde']","""Hirsch"" ist zu ""Wedel"" wie ""Tag"" ist zu "
336,DE,Tür,Türrahmen,Pastete,"['Kruste', 'Käse', 'Füllung', 'Frucht', 'Apfel', 'Beere', 'Glasur', 'Teig', 'Pastetenglasur']","""Tür"" ist zu ""Türrahmen"" wie ""Pastete"" ist zu "
337,DE,Rumpf,Pobacken,Wohnung,"['Schlafzimmer', 'Zimmer', 'Badezimmer', 'Küche', 'Küchenzeile', 'Wohzimmer', 'Speisekammer', 'Toilette', 'Duschraum']","""Rumpf"" ist zu ""Pobacken"" wie ""Wohnung"" ist zu "
338,DE,Bus,Schaffner,Film,"['Szene', 'Untertitel', 'Filmmaterial', 'Abspann', 'Fortsetzung', 'Einstellung', 'Ausschnitt', 'Danksagung', 'Einblendtitel']","""Bus"" ist zu ""Schaffner"" wie ""Film"" ist zu "
339,DE,Orthographie,Rechtschreibung,Hemd,"['Knopf', 'Kragen', 'Hemdbrust', 'Ärmel', 'Knöpfe', 'Brusttasche', 'Hemdzipfel', 'Hemdsärmel', 'Hemdeinsatz', 'Hemdknopf', 'Hemdsaum,Knopfleiste']","""Orthographie"" ist zu ""Rechtschreibung"" wie ""Hemd"" ist zu "
340,DE,Akademie,Institut,Tag,"['Stunde', 'Vormittag', 'Abendzeit', 'Nanosekunde', 'Mittagszeit', 'Femtosekunde', 'Std', 'Minuten', 'Mikrosekunde', 'Millisekunde', 'Zeit', 'Mitternacht', 'Sek', 'Nachtzeit', 'Min', 'Morgen', 'Mittag', 'Abend', 'Dunkelheit', 'Pikosekunde', 'Tageszeit', 'Minute', 'Tageslicht', 'S', 'Höhepunkt', 'Viertel', 'Sekunde', 'Nachmittag', 'zwölf', 'Mittagsstunde', 'am_Nachmittag', 'Attosekunde', 'Nacht', 'Morgenstunde', 'mittags', 'halbe_Stunde', 'um_12_Uhr_mittags', 'zu_später_Stunde', 'frühe_Morgenstunden', 'Schlafenszeit', '60_Minuten', 'bis_in_die_Puppen', '30_Minuten', '15_Minuten', 'Viertestunde']","""Akademie"" ist zu ""Institut"" wie ""Tag"" ist zu "
341,DE,Kirche,Altar,Tag,"['Stunde', 'Vormittag', 'Abendzeit', 'Nanosekunde', 'Mittagszeit', 'Femtosekunde', 'Std', 'Minuten', 'Mikrosekunde', 'Millisekunde', 'Zeit', 'Mitternacht', 'Sek', 'Nachtzeit', 'Min', 'Morgen', 'Mittag', 'Abend', 'Dunkelheit', 'Pikosekunde', 'Tageszeit', 'Minute', 'Tageslicht', 'S', 'Höhepunkt', 'Viertel', 'Sekunde', 'Nachmittag', 'zwölf', 'Mittagsstunde', 'am_Nachmittag', 'Attosekunde', 'Nacht', 'Morgenstunde', 'mittags', 'halbe_Stunde', 'um_12_Uhr_mittags', 'zu_später_Stunde', 'frühe_Morgenstunden', 'Schlafenszeit', '60_Minuten', 'bis_in_die_Puppen', '30_Minuten', '15_Minuten', 'Viertestunde']","""Kirche"" ist zu ""Altar"" wie ""Tag"" ist zu "
342,DE,Rumpf,Schulterhöhe,Uferzeile,"['Hafen', 'Seehafen', 'Dock', 'Anlegestelle', 'Anlegeplatz', 'Hafengebühr', 'Ankerplatz', 'Dockanlage', 'Landungsplatz', 'Anlegebrücke', 'Trockendock,Schwimmdock']","""Rumpf"" ist zu ""Schulterhöhe"" wie ""Uferzeile"" ist zu "
343,DE,Rumpf,Gestell,Stuhl,"['Sitzfläche', 'Armlehne', 'Kopflehne', 'Armlehnen', 'Lehne', 'Polsterung', 'Sessellehne', 'Bein', 'Rückenlehne', 'Beine']","""Rumpf"" ist zu ""Gestell"" wie ""Stuhl"" ist zu "
344,DE,Tisch,Geschirr,Bus,"['Sitze', 'Schaffner', 'Fenster', 'Fahrer', 'Dach']","""Tisch"" ist zu ""Geschirr"" wie ""Bus"" ist zu "
345,DE,Telefon,Sprechmuschel,Tag,"['Stunde', 'Vormittag', 'Abendzeit', 'Nanosekunde', 'Mittagszeit', 'Femtosekunde', 'Std', 'Minuten', 'Mikrosekunde', 'Millisekunde', 'Zeit', 'Mitternacht', 'Sek', 'Nachtzeit', 'Min', 'Morgen', 'Mittag', 'Abend', 'Dunkelheit', 'Pikosekunde', 'Tageszeit', 'Minute', 'Tageslicht', 'S', 'Höhepunkt', 'Viertel', 'Sekunde', 'Nachmittag', 'zwölf', 'Mittagsstunde', 'am_Nachmittag', 'Attosekunde', 'Nacht', 'Morgenstunde', 'mittags', 'halbe_Stunde', 'um_12_Uhr_mittags', 'zu_später_Stunde', 'frühe_Morgenstunden', 'Schlafenszeit', '60_Minuten', 'bis_in_die_Puppen', '30_Minuten', '15_Minuten', 'Viertestunde']","""Telefon"" ist zu ""Sprechmuschel"" wie ""Tag"" ist zu "
346,DE,Auto,Fond,Auto,"['Motor', 'Armlehne', 'Kopfstütze', 'Kühlergrill', 'Scharnier', 'Auspuffrohr', 'Aufhängung', 'Motorhaube', 'Hupe', 'Benzin', 'Achse', 'Kofferraum', 'Fussraum', 'Stange', 'Stoßdämpfer', 'Tür', 'Stabilisator', 'Sitz', 'Scheibe', 'Auspuff', 'Heckflosse', 'Fond', 'Gepäck', 'Pedal', 'Anschnallgurt', 'Kotflügel', 'Rippe', 'Auspufftopf', 'Ablagefach', 'Kühler', 'Zubehör', 'Schiebedach', 'Lichter', 'Stoßstange', 'Handschu', 'Koffer', 'Polsterung', 'Rückenlehne', 'Gaspedal', 'dritter_Gang', 'Kühlerhaube', 'Luft', 'Gang,_Getriebe', 'Schalldämpfer', 'Spiegel,_Rückspiegel', 'Rückwärtsgang', 'Querstabilisator', 'Autositz', 'Autohupe', 'Anti-Schlingern', 'Automotor', 'Benzinmotor', 'Autotür', 'Hanfschuhfach', 'Stoßfängerschutz', 'Auspuffanlage', 'erster_Gang', 'hoher_Gang', 'Heckscheibe', 'Airbag', 'Türschloß', 'Autokofferraum', 'Autozubehör', 'Ansaugstutzen', 'Hupentaste', 'Trittbrett', 'Stabilisatorstange', 'niedriger_Gang', 'Flexrohr', 'Kühlerfigur', 'Auspuffventil', 'Rückspiegel', 'Sicherheitsgurt', 'Autoscheibe', 'Aufhängungssystem', 'Bremse,Beleuchtung,Elektrik,Abgasanlage,Antriebsstrang,Fahrwerk,Filter,Lichthupe,Schalthebel,Reifen,Räder,Lenkrad,Karosserie']","""Auto"" ist zu ""Fond"" wie ""Auto"" ist zu "
347,DE,Telefon,Telefonhörer,Wohnung,"['Schlafzimmer', 'Zimmer', 'Badezimmer', 'Küche', 'Küchenzeile', 'Wohzimmer', 'Speisekammer', 'Toilette', 'Duschraum']","""Telefon"" ist zu ""Telefonhörer"" wie ""Wohnung"" ist zu "
348,DE,Wohnung,Badezimmer,Tag,"['Stunde', 'Vormittag', 'Abendzeit', 'Nanosekunde', 'Mittagszeit', 'Femtosekunde', 'Std', 'Minuten', 'Mikrosekunde', 'Millisekunde', 'Zeit', 'Mitternacht', 'Sek', 'Nachtzeit', 'Min', 'Morgen', 'Mittag', 'Abend', 'Dunkelheit', 'Pikosekunde', 'Tageszeit', 'Minute', 'Tageslicht', 'S', 'Höhepunkt', 'Viertel', 'Sekunde', 'Nachmittag', 'zwölf', 'Mittagsstunde', 'am_Nachmittag', 'Attosekunde', 'Nacht', 'Morgenstunde', 'mittags', 'halbe_Stunde', 'um_12_Uhr_mittags', 'zu_später_Stunde', 'frühe_Morgenstunden', 'Schlafenszeit', '60_Minuten', 'bis_in_die_Puppen', '30_Minuten', '15_Minuten', 'Viertestunde']","""Wohnung"" ist zu ""Badezimmer"" wie ""Tag"" ist zu "
349,DE,Tag,Mikrosekunde,Orthographie,"['Worttrennung', 'Interpunktion', 'Satzzeichen', 'Silbentrennung', 'Rechtschreibung']","""Tag"" ist zu ""Mikrosekunde"" wie ""Orthographie"" ist zu "
350,DE,Schreibmaschine,Tastatur,Schreibmaschine,"['Tastatur', 'Wagen', 'Tabulator', 'Farbband', 'Umschalttaste', 'Backspace', 'Taste', 'Schreibwagen', 'Backspacetaste', 'Mechanik', 'Schreibmaschinentastatur', 'Hochstelltaste', 'Leertaste', 'Tabulatortaste', 'Rücktaste', 'Tastenhebel,Typenträger']","""Schreibmaschine"" ist zu ""Tastatur"" wie ""Schreibmaschine"" ist zu "
351,DE,Auto,Motor,Auto,"['Motor', 'Armlehne', 'Kopfstütze', 'Kühlergrill', 'Scharnier', 'Auspuffrohr', 'Aufhängung', 'Motorhaube', 'Hupe', 'Benzin', 'Achse', 'Kofferraum', 'Fussraum', 'Stange', 'Stoßdämpfer', 'Tür', 'Stabilisator', 'Sitz', 'Scheibe', 'Auspuff', 'Heckflosse', 'Fond', 'Gepäck', 'Pedal', 'Anschnallgurt', 'Kotflügel', 'Rippe', 'Auspufftopf', 'Ablagefach', 'Kühler', 'Zubehör', 'Schiebedach', 'Lichter', 'Stoßstange', 'Handschu', 'Koffer', 'Polsterung', 'Rückenlehne', 'Gaspedal', 'dritter_Gang', 'Kühlerhaube', 'Luft', 'Gang,_Getriebe', 'Schalldämpfer', 'Spiegel,_Rückspiegel', 'Rückwärtsgang', 'Querstabilisator', 'Autositz', 'Autohupe', 'Anti-Schlingern', 'Automotor', 'Benzinmotor', 'Autotür', 'Hanfschuhfach', 'Stoßfängerschutz', 'Auspuffanlage', 'erster_Gang', 'hoher_Gang', 'Heckscheibe', 'Airbag', 'Türschloß', 'Autokofferraum', 'Autozubehör', 'Ansaugstutzen', 'Hupentaste', 'Trittbrett', 'Stabilisatorstange', 'niedriger_Gang', 'Flexrohr', 'Kühlerfigur', 'Auspuffventil', 'Rückspiegel', 'Sicherheitsgurt', 'Autoscheibe', 'Aufhängungssystem', 'Bremse,Beleuchtung,Elektrik,Abgasanlage,Antriebsstrang,Fahrwerk,Filter,Lichthupe,Schalthebel,Reifen,Räder,Lenkrad,Karosserie']","""Auto"" ist zu ""Motor"" wie ""Auto"" ist zu "
352,DE,Stuhl,Polsterung,Rumpf,"['Brustkasten', 'Arsch', 'Schulter', 'Popo', 'Zwerchfell', 'Leiste', 'Diaphragma', 'Latissimus', 'Brustmuskel', 'Pobacken', 'Mitte', 'Magen', 'Thorax', 'Po', 'Waschbrettbauch', 'Steiß', 'Brustbein', 'Hintern', 'Brustbeinkörper', 'Lende', 'Rückseite', 'Gesäß', 'Sägemuskel', 'pektoral', 'Nabel', 'Wanst', 'Mediastinum', 'Achsel', 'Rücken', 'Bauch', 'Sitzfleisch', 'Anus', 'Schulterhöhe', 'Hinterteil', 'Enddarm', 'Darm', 'Sattelrücken', 'Wange', 'Taille', 'vier_Buchstaben', 'Gedärm', 'Pöter', 'Bauchnabel', 'Lenden', 'abdominal', 'Kehrseite', 'Dorsum', 'Allerwertester', 'Dünndarm', 'Abdomen', 'Umbilikus', 'Achselhöhle', 'Gürtellinie', 'Sternum', 'Skapula', 'Handgriff', 'Popöchen', 'Seite', 'Bauchgegend', 'Hüfte', 'Intestinum', 'Brust', 'Schweif', 'Hinterviertel', 'Schwertfortsatz', 'Thorakalwirbel', 'Bauchdecke', 'Deltoideus', 'Bauchhöhle', 'Arteria_circumflexa_scapulae', 'Arteria_glutaea', 'Arteria_axillaris', 'Fossa_axillaris', 'Dickdarmarterie', 'Articulatio_humeri', 'Schultergelenk', 'Gallenblase', 'Stammfettsucht', 'Arteria_circumflexa_humeri', 'Musculus_serratus', 'Hüftgold', 'Latissimus_dorsi', 'Bauchmuskel', 'Bauchaorta', 'Vena_thoracica', 'Musculus_pectoralis', 'Hypochondrium', 'Herzdämpfung', 'Schultergelenkspfanne', 'Brustkorb', 'Brustschlagader', 'Akromion', 'Schulterbein', 'Gesäßmuskel', 'Inguen', 'Schulterblatt', 'Rotatorenmanschette', 'Corpus_sternum', 'Rückenwirbel', 'Rundmuskel', 'Thoraxhöhle', 'Brusthöhle', 'Deltamuskel', 'Gesäßarterie', 'Unterkiefergelenkgrube', 'Gesäßbacken', 'Lumbalwirbel', 'Jochbein', 'Achselarterie,Rettungsringe,Trichterbrust,Kielbrust,Bandscheibe,Wirbelknochen,Kiefer,Lendenwirbel,Achsellymphknoten,Wirbelsäule,Rippen,Becken,Pelvis,Leistenband,Herz,Thymus,Luftröhre,Speiseröhre,Beckenhöhle,Beckenboden,Bauchfell,Schultergürtel,Hüftbein']","""Stuhl"" ist zu ""Polsterung"" wie ""Rumpf"" ist zu "
353,DE,Wohnung,Zimmer,Teekanne,"['Tülle', 'Henkel', 'Griff', 'Deckel', 'Kannenkörper', 'Bauch', 'Kannenboden', 'Filtereinsatz', 'Teefilter', 'Ausguss']","""Wohnung"" ist zu ""Zimmer"" wie ""Teekanne"" ist zu "
354,DE,Stuhl,Sitzfläche,Auto,"['Motor', 'Armlehne', 'Kopfstütze', 'Kühlergrill', 'Scharnier', 'Auspuffrohr', 'Aufhängung', 'Motorhaube', 'Hupe', 'Benzin', 'Achse', 'Kofferraum', 'Fussraum', 'Stange', 'Stoßdämpfer', 'Tür', 'Stabilisator', 'Sitz', 'Scheibe', 'Auspuff', 'Heckflosse', 'Fond', 'Gepäck', 'Pedal', 'Anschnallgurt', 'Kotflügel', 'Rippe', 'Auspufftopf', 'Ablagefach', 'Kühler', 'Zubehör', 'Schiebedach', 'Lichter', 'Stoßstange', 'Handschu', 'Koffer', 'Polsterung', 'Rückenlehne', 'Gaspedal', 'dritter_Gang', 'Kühlerhaube', 'Luft', 'Gang,_Getriebe', 'Schalldämpfer', 'Spiegel,_Rückspiegel', 'Rückwärtsgang', 'Querstabilisator', 'Autositz', 'Autohupe', 'Anti-Schlingern', 'Automotor', 'Benzinmotor', 'Autotür', 'Hanfschuhfach', 'Stoßfängerschutz', 'Auspuffanlage', 'erster_Gang', 'hoher_Gang', 'Heckscheibe', 'Airbag', 'Türschloß', 'Autokofferraum', 'Autozubehör', 'Ansaugstutzen', 'Hupentaste', 'Trittbrett', 'Stabilisatorstange', 'niedriger_Gang', 'Flexrohr', 'Kühlerfigur', 'Auspuffventil', 'Rückspiegel', 'Sicherheitsgurt', 'Autoscheibe', 'Aufhängungssystem', 'Bremse,Beleuchtung,Elektrik,Abgasanlage,Antriebsstrang,Fahrwerk,Filter,Lichthupe,Schalthebel,Reifen,Räder,Lenkrad,Karosserie']","""Stuhl"" ist zu ""Sitzfläche"" wie ""Auto"" ist zu "
355,DE,Kirche,Kapelle,Schloss,"['Donjon', 'Turm', 'Türmchen', 'Tor', 'Burgverlies', 'Graben', 'Burgfried', 'grosse_Halle']","""Kirche"" ist zu ""Kapelle"" wie ""Schloss"" ist zu "
356,DE,Radio,Empfänger,Hemd,"['Knopf', 'Kragen', 'Hemdbrust', 'Ärmel', 'Knöpfe', 'Brusttasche', 'Hemdzipfel', 'Hemdsärmel', 'Hemdeinsatz', 'Hemdknopf', 'Hemdsaum,Knopfleiste']","""Radio"" ist zu ""Empfänger"" wie ""Hemd"" ist zu "
357,DE,Klavier,linkes_Pedal,Schloss,"['Donjon', 'Turm', 'Türmchen', 'Tor', 'Burgverlies', 'Graben', 'Burgfried', 'grosse_Halle']","""Klavier"" ist zu ""linkes_Pedal"" wie ""Schloss"" ist zu "
358,DE,Radio,Detektorempfänger,Kleid,"['Ärmel', 'Plastron', 'Zip', 'Zipper', 'Verschluss', 'Saum', 'Mieder', 'Ausschnitt', 'Taille', 'Gürtel', 'Reissverschluss', 'Zippverschluss', 'Stoff']","""Radio"" ist zu ""Detektorempfänger"" wie ""Kleid"" ist zu "
359,DE,Pastete,Kruste,Hemd,"['Knopf', 'Kragen', 'Hemdbrust', 'Ärmel', 'Knöpfe', 'Brusttasche', 'Hemdzipfel', 'Hemdsärmel', 'Hemdeinsatz', 'Hemdknopf', 'Hemdsaum,Knopfleiste']","""Pastete"" ist zu ""Kruste"" wie ""Hemd"" ist zu "
360,FR,jour,nanoseconde,appartement,"['chambre_à_coucher', 'chambre', 'salle_de_bain', 'cuisine', 'kitchenette', 'salon', 'garde-manger', 'toilettes', 'salle_de_douche']","""jour"" est à ""nanoseconde"" ce que ""appartement"" est à "
361,FR,téléphone,récepteur,voiture,"['moteur', 'accoudoir', 'appui-tête', 'grille', 'charnière', ""pot_d'échappement"", 'suspension', 'capot', 'klaxon', 'essence', 'broche', 'coffre', 'plancher', 'bar', 'gaz', 'tampon', 'porte', 'stabilisateur', 'siège', 'fenêtre', 'échappement', 'empennage', 'arrière', 'bagage', 'pédale', 'capotage', 'ceinture_de_sécurité', 'haut', 'aile', 'aileron', 'silencieux', 'canon', 'compartiment', 'radiateur', 'accessoire', 'toit_ouvrant', 'toit', 'feux', 'pare-chocs', 'gant', 'sac', 'coussin', 'dossier', 'accélérateur', 'troisième', 'air', 'engrenage', 'miroir', 'choc', 'marche_arrière', 'barre_anti-roulis', 'aileron_arrière', ""pédale_d'accélérateur"", 'siège_de_voiture', ""corne_d'automobile"", 'anti-sway', 'moteur_automobile', 'moteur_essence', 'portière', 'amortisseur', 'compartiment_bagages', 'boîte_à_gants', 'Pare-chocs', ""Système_d'échappement"", 'première_vitesse', 'grande_vitesse', 'fenêtre_arrière', 'troisième_vitesse', 'airbag', 'verrouillage_des_portes', 'moteur_à_essence', 'coffre_de_voiture', 'accessoires_automobiles', ""manchon_d'admission"", 'bouton_de_klaxon', 'marchepied', 'barre_stabilisatrice', 'corne_moteur', ""collecteur_d'échappement"", ""tuyau_d'échappement"", 'grille_de_radiateur', 'vitesse_faible', 'articulation_flexible', 'ornement_de_capot', ""soupape_d'échappement"", 'miroir_de_voiture', 'pédale_de_gaz', 'corne_de_voiture', 'fenêtre_de_voiture', 'système_de_suspension', 'pare_brise']","""téléphone"" est à ""récepteur"" ce que ""voiture"" est à "
362,FR,film,plan,voiture,"['moteur', 'accoudoir', 'appui-tête', 'grille', 'charnière', ""pot_d'échappement"", 'suspension', 'capot', 'klaxon', 'essence', 'broche', 'coffre', 'plancher', 'bar', 'gaz', 'tampon', 'porte', 'stabilisateur', 'siège', 'fenêtre', 'échappement', 'empennage', 'arrière', 'bagage', 'pédale', 'capotage', 'ceinture_de_sécurité', 'haut', 'aile', 'aileron', 'silencieux', 'canon', 'compartiment', 'radiateur', 'accessoire', 'toit_ouvrant', 'toit', 'feux', 'pare-chocs', 'gant', 'sac', 'coussin', 'dossier', 'accélérateur', 'troisième', 'air', 'engrenage', 'miroir', 'choc', 'marche_arrière', 'barre_anti-roulis', 'aileron_arrière', ""pédale_d'accélérateur"", 'siège_de_voiture', ""corne_d'automobile"", 'anti-sway', 'moteur_automobile', 'moteur_essence', 'portière', 'amortisseur', 'compartiment_bagages', 'boîte_à_gants', 'Pare-chocs', ""Système_d'échappement"", 'première_vitesse', 'grande_vitesse', 'fenêtre_arrière', 'troisième_vitesse', 'airbag', 'verrouillage_des_portes', 'moteur_à_essence', 'coffre_de_voiture', 'accessoires_automobiles', ""manchon_d'admission"", 'bouton_de_klaxon', 'marchepied', 'barre_stabilisatrice', 'corne_moteur', ""collecteur_d'échappement"", ""tuyau_d'échappement"", 'grille_de_radiateur', 'vitesse_faible', 'articulation_flexible', 'ornement_de_capot', ""soupape_d'échappement"", 'miroir_de_voiture', 'pédale_de_gaz', 'corne_de_voiture', 'fenêtre_de_voiture', 'système_de_suspension', 'pare_brise']","""film"" est à ""plan"" ce que ""voiture"" est à "
363,FR,port,ancrage,voiture,"['moteur', 'accoudoir', 'appui-tête', 'grille', 'charnière', ""pot_d'échappement"", 'suspension', 'capot', 'klaxon', 'essence', 'broche', 'coffre', 'plancher', 'bar', 'gaz', 'tampon', 'porte', 'stabilisateur', 'siège', 'fenêtre', 'échappement', 'empennage', 'arrière', 'bagage', 'pédale', 'capotage', 'ceinture_de_sécurité', 'haut', 'aile', 'aileron', 'silencieux', 'canon', 'compartiment', 'radiateur', 'accessoire', 'toit_ouvrant', 'toit', 'feux', 'pare-chocs', 'gant', 'sac', 'coussin', 'dossier', 'accélérateur', 'troisième', 'air', 'engrenage', 'miroir', 'choc', 'marche_arrière', 'barre_anti-roulis', 'aileron_arrière', ""pédale_d'accélérateur"", 'siège_de_voiture', ""corne_d'automobile"", 'anti-sway', 'moteur_automobile', 'moteur_essence', 'portière', 'amortisseur', 'compartiment_bagages', 'boîte_à_gants', 'Pare-chocs', ""Système_d'échappement"", 'première_vitesse', 'grande_vitesse', 'fenêtre_arrière', 'troisième_vitesse', 'airbag', 'verrouillage_des_portes', 'moteur_à_essence', 'coffre_de_voiture', 'accessoires_automobiles', ""manchon_d'admission"", 'bouton_de_klaxon', 'marchepied', 'barre_stabilisatrice', 'corne_moteur', ""collecteur_d'échappement"", ""tuyau_d'échappement"", 'grille_de_radiateur', 'vitesse_faible', 'articulation_flexible', 'ornement_de_capot', ""soupape_d'échappement"", 'miroir_de_voiture', 'pédale_de_gaz', 'corne_de_voiture', 'fenêtre_de_voiture', 'système_de_suspension', 'pare_brise']","""port"" est à ""ancrage"" ce que ""voiture"" est à "
364,FR,chat,yeux,théière,"['bec_verseur', 'poignée', 'bouton', 'couvercle', 'corps', 'ventre', 'base', 'filtre', 'filtre_à_thé']","""chat"" est à ""yeux"" ce que ""théière"" est à "
365,FR,cerf,queue,jour,"['heure', 'matinée', 'soirée', 'nanoseconde', 'midi', 'femtoseconde', 'minutes', 'microseconde', 'msec', 'minuit', 'sec', 'nuit', 'min', 'matin', 'soir', 'sombre', 'picoseconde', 'jour', 'minute', 'lumière_du_jour', 's', 'haut', 'même', 'quart', 'deuxième', 'après-midi', 'douze', 'milliseconde', ""milieu_d'après-midi"", 'attoseconde', 'matin_heure', 'high_noon', 'demi-heure', 'Heure_tardive', 'heure_matinale', 'extinction_des_feux', '60_minutes', 'petites_heures', '30_minutes', '15_minutes', ""quart_d'heure""]","""cerf"" est à ""queue"" ce que ""jour"" est à "
366,FR,porte,cadre_de_porte,tarte,"['croûte', 'fromage', 'garniture', 'fruit', 'pomme', 'baies', 'glaçage', 'pâte']","""porte"" est à ""cadre_de_porte"" ce que ""tarte"" est à "
367,FR,torse,fessier,appartement,"['chambre_à_coucher', 'chambre', 'salle_de_bain', 'cuisine', 'kitchenette', 'salon', 'garde-manger', 'toilettes', 'salle_de_douche']","""torse"" est à ""fessier"" ce que ""appartement"" est à "
368,FR,bus,conducteur,film,"['scène', 'sous-titres', 'métrage', 'crédit', 'épisode', 'plan', 'séquence', 'générique', 'légende']","""bus"" est à ""conducteur"" ce que ""film"" est à "
369,FR,orthographe,orthographe,chemise,"['bouton', 'plastron', 'col', 'manche', 'boutons', 'poche', 'queue_de_chemise', 'manche_de_chemise', 'front_de_chemise', 'bouton_de_chemise']","""orthographe"" est à ""orthographe"" ce que ""chemise"" est à "
370,FR,académie,institut,jour,"['heure', 'matinée', 'soirée', 'nanoseconde', 'midi', 'femtoseconde', 'minutes', 'microseconde', 'msec', 'minuit', 'sec', 'nuit', 'min', 'matin', 'soir', 'sombre', 'picoseconde', 'jour', 'minute', 'lumière_du_jour', 's', 'haut', 'même', 'quart', 'deuxième', 'après-midi', 'douze', 'milliseconde', ""milieu_d'après-midi"", 'attoseconde', 'matin_heure', 'high_noon', 'demi-heure', 'Heure_tardive', 'heure_matinale', 'extinction_des_feux', '60_minutes', 'petites_heures', '30_minutes', '15_minutes', ""quart_d'heure""]","""académie"" est à ""institut"" ce que ""jour"" est à "
371,FR,église,autel,jour,"['heure', 'matinée', 'soirée', 'nanoseconde', 'midi', 'femtoseconde', 'minutes', 'microseconde', 'msec', 'minuit', 'sec', 'nuit', 'min', 'matin', 'soir', 'sombre', 'picoseconde', 'jour', 'minute', 'lumière_du_jour', 's', 'haut', 'même', 'quart', 'deuxième', 'après-midi', 'douze', 'milliseconde', ""milieu_d'après-midi"", 'attoseconde', 'matin_heure', 'high_noon', 'demi-heure', 'Heure_tardive', 'heure_matinale', 'extinction_des_feux', '60_minutes', 'petites_heures', '30_minutes', '15_minutes', ""quart_d'heure""]","""église"" est à ""autel"" ce que ""jour"" est à "
372,FR,torse,acromion,front_de_mer,"['port', 'port_maritime', 'dock', 'ancrage', 'débarcadère', 'docking', 'anchorage_ground', ""installation_d'amarrage"", ""stade_d'atterrissage""]","""torse"" est à ""acromion"" ce que ""front_de_mer"" est à "
373,FR,torse,pied,chaise,"['siège', 'accoudoir', 'appui-tête', 'accoudoirs', 'repos', 'coussin', 'dossier', 'jambe', 'jambes']","""torse"" est à ""pied"" ce que ""chaise"" est à "
374,FR,table,vaisselle,bus,"['sièges', 'conducteur', 'fenêtre', 'chauffeur', 'toit']","""table"" est à ""vaisselle"" ce que ""bus"" est à "
375,FR,téléphone,embout_buccal,jour,"['heure', 'matinée', 'soirée', 'nanoseconde', 'midi', 'femtoseconde', 'minutes', 'microseconde', 'msec', 'minuit', 'sec', 'nuit', 'min', 'matin', 'soir', 'sombre', 'picoseconde', 'jour', 'minute', 'lumière_du_jour', 's', 'haut', 'même', 'quart', 'deuxième', 'après-midi', 'douze', 'milliseconde', ""milieu_d'après-midi"", 'attoseconde', 'matin_heure', 'high_noon', 'demi-heure', 'Heure_tardive', 'heure_matinale', 'extinction_des_feux', '60_minutes', 'petites_heures', '30_minutes', '15_minutes', ""quart_d'heure""]","""téléphone"" est à ""embout_buccal"" ce que ""jour"" est à "
