,Language,a,b,c,d,prompts
338,DE,Schmuck,Verlobungsring,Behälter,"['Tasche', 'Handtasche', 'Brieftasche', 'Geldbörse', 'Korb', 'Handkorb', 'Eimer', 'Schüssel', 'Rohr', 'Box', 'Brotkorb', 'Brotbox', 'Bunker', 'Dose', 'Büchse', 'Kanister', 'Kapsel', 'Frachtcontainer', 'Kiste', 'Auslage', 'Schaukasten', 'Vitrine', 'Kassette', 'Tasse', 'Zylinder', 'Würfelcontainer', 'Schale', 'Spender', 'Schublade', 'Müllcontainer', 'Leerflasche', 'Umschlag', 'Glasscontainer', 'Flasche', 'Versandtasche', 'Krippe', 'Trog', 'Maß', 'Gussform', 'Form', 'Paket', 'Päckchen', 'Pfanne', 'Gehäuse', 'Topf', 'Blumentopf', 'Flachmann', 'Auffanggefäß', 'Reliquienbehältnis', 'Saliera', 'Spareinlagen', 'Bank', 'Münzbeutel', 'Geldbeutel', 'Kohlenschütte', 'Mixbecher', 'Löffel', 'Fingerhut', 'Kessel', 'Papiermüll', 'Abfalleimer', 'Abfall', 'Datei', 'Handarbeitskorb', 'Nähkorb', 'Nähbeutel', 'Tüte,Truhe,Urne,Fass,Kübel,Ampulle,Kasten,Schrank,Kiste,Bottich,Karton,Tonne']","""Schmuck"" ist zu ""Verlobungsring"" wie ""Behälter"" ist zu "
339,DE,Auto,Zweisitzer,Kissen,"['Nadelkissen', 'Kopfkissen', 'Luftkissen', 'aufblasbares_Kissen', 'Gaddi', 'Kniekissen', 'Kopfstütze', 'Sitzkissen']","""Auto"" ist zu ""Zweisitzer"" wie ""Kissen"" ist zu "
340,DE,Emotion,Fürsorglichkeit,Sitzgelegenheit,"['Stuhl', 'Bank', 'Loge', 'Ottomane', 'Polsterhocker', 'Puff', 'Sitzkissen', 'Sofa', 'Couch', 'Sitzecke', 'Hocker', 'Toilette', 'Schemel']","""Emotion"" ist zu ""Fürsorglichkeit"" wie ""Sitzgelegenheit"" ist zu "
341,DE,Wochentag,Montag,Wochentag,"['Montag', 'Arbeitstag', 'Ferie', 'Mon', 'Dienstag', 'Die', 'Mittwoch', 'Wochenmitte', 'Mitt', 'Donnerstag', 'Do', 'Freitag', 'Frei', 'Samstag', 'Sabbat', 'Sa', 'Sonnabend,Schultag']","""Wochentag"" ist zu ""Montag"" wie ""Wochentag"" ist zu "
342,DE,Hemd,Polohemd,Emotion,"['Ärger', 'Wut', 'Furcht', 'konditionierter_emotionale_Reaktion', 'CER', 'konditionierte_Emotion', 'emotionaler_Zustand', 'Stimmung', 'Angst', 'ängstlich', 'Entsetzen', 'Ehrerbietung', 'Ehrfurcht', 'Bewunderung', 'Hass', 'DUPLICAE_Hass', 'Freude', 'Fröhlichkeit', 'Freudigkeit', 'Liebe', 'Verdruss', 'aufreibend', 'Ärgernis', 'schlechte_Laune', 'Übellaunigkeit', 'Zorn', 'Nackenhaare_aufstellen', 'Raserei', 'Rage', 'Wahn', 'Empfindlichkeit', 'Entrüstung', 'Empörung', 'Verärgerung', 'Erregung', 'Anstoß', 'Beleidigung', 'Existenzangst', 'Ängstlichkeit', 'unruhig', 'Sorge', 'Fürsorglichkeit', 'Unbehagen', 'Fassungslosigkeit', 'Befremdetsein', 'Befremdung', 'Beklommenheit', 'Unruhe', 'Bangigkeit', 'Unsicherheit', 'Überspanntheit', 'Schreckhaftigkeit', 'Nervösität', 'störrisches_Verhalten', 'Skrupel', 'Bedenken', 'Befürchtung', 'bangen', 'bange_ums_Herz', 'Besorgnis', 'Beunruhigung', 'Ekstase', 'Verzückung', 'übertragen', 'Hochgefühl', 'Raptus', 'Verlegenheit', 'Genugtuung', 'Befriedigung', 'Glück', 'Zustand', 'Unglücklichkeit', 'Beängstigung', 'Bestürzung', 'Vorahnung', 'Scheu', 'Gruseln', 'Schauer', 'Frösteln', 'Kälte', 'Zittern', 'Schauder', 'Nervenkitzel', 'Kribbeln', 'Grauen', 'Hysterie', 'Einschüchterung', 'Panik', 'Terror', 'Erschrecken', 'Schrecken', 'Panikattacke', 'Lampenfieber', 'Schüchternheit', 'Furchtsamkeiten', 'Abscheu', 'Abscheulichkeit', 'Verabscheuung', 'Verwünschung', 'Ekel', 'Verachtung', 'Geringschätzung', 'geringschäzen', 'Anfeindung', 'Feindseligkeit', 'Böswilligkeit', 'Niedertracht', 'Boshaftigkeit', 'Misanthropie', 'Misogamie', 'Misogynie', 'Frauenfeindlichkeit', 'Misologie', 'Misoneismus', 'Misopädie', 'mörderische_Gedanken', 'Jubelstimmung', 'Ausgelassenheit', 'Leichtigkeit', 'Heiterkeit', 'Aufregung', 'Überschwang', 'Jubel', 'Entzücken', 'Gejohle', 'Agape', 'christiliche_Liebe', 'Verliebtheit', 'Verlieben', 'Inbrunst', 'Wohlwollen', 'Hingabe', 'Hingebung', 'kindliche_Liebe', 'innerste_Gefühle', 'Barmherzigkeit', 'fürsorglich', 'Loyalität', 'Jugendliebe', 'jugendliche_Schwärmerei', 'verknallt', 'Vernarrtheit', 'Anbetung', 'Verehrung', 'Verschlimmerung', 'Verzweiflung', 'Missfallen', 'Frustration', 'Schikane', 'Qual', 'Vergrämtheit', 'Temperament', 'Irritation', 'Anfall', 'Wutanfall', 'Aufstand', 'hysterischer_Ausbruch', 'Jähzorn', 'unbeherrscht', 'hitziges_Gemüt', 'Fahlheit', 'Groll', 'sehr_aufgebracht', 'nervös', 'Komfort', 'Lebensqualität', 'Glückseligkeit', 'Seligkeit', 'Seligsprechung', 'Ausstrahlung', 'Verbitterung', 'Traurigkeit', 'Kummer', 'Bekümmertheit', 'Reiz_verlieren', 'Unheil_verkünden', 'Vorwarnung', 'Vorgefühl', 'prophezeiend', 'Trübsal', 'Trübsinn', 'Düsterheit', 'Anspannung', 'Beklemmung', 'kalte_Füße', 'Befangenheit', 'Selbstzweifel', 'Selbstmisstrauen', 'Geniertheit', 'Aggression', 'Aggressivität', 'Animosität', 'Erbitterung', 'böses_Blut', 'Antagonismus', 'Streitlust', 'Kriegszustand', 'Klassenbewusstsein', 'Ressentiment', 'Bitterkeit', 'Unverfrorenheit', 'Schädlichkeit', 'Bosheit', 'Heimtücke', 'kränken', 'Gehässigkeit', 'Rachgier', 'Rachsucht', 'Cainophobie', 'Hochstimmung', 'Euphorie', 'zusammenstoßen', 'treten', 'angreifen', 'überstürzen', 'erröten', 'kicken', 'Rausch', 'Kitzel', 'Triumph', 'Wohltätigkeit', 'Warmherzigkeit', 'Wärme', 'Nirwana', 'Erleuchtung', 'Trauer', 'Verlust', 'Schmerzhaftigkeit', 'Schmerzlichkeit', 'Anzeichen', 'Schatten', 'Zögern', 'Unschlüssigkeit', 'Unbestimmtheit', 'Kriegspfad', 'Neid', 'Missgunst', 'Groll_hegen', 'Eroberung', 'Kränkung', 'krankhafte_Eifersucht', 'Schmollen', 'Gereitzheit', 'Begierde', 'Eifersucht', 'Argwohn', 'Penisneid', 'Überraschung,Scham,Nostalgie,Romantik,Erleichterung,Langeweile,Interesse,Gelassenheit,Verlangen,Wertschätzung,Verwirrung,Staunen,Belustigung,Optimismus,Ablehnung,Begeisterung,Klarheit']","""Hemd"" ist zu ""Polohemd"" wie ""Emotion"" ist zu "
343,DE,Boot,Yacht,Juwelen,"['Diamant', 'Rubin', 'Perle', 'Smaragd', 'Saphir']","""Boot"" ist zu ""Yacht"" wie ""Juwelen"" ist zu "
344,DE,Auto,Limousine,Emotion,"['Ärger', 'Wut', 'Furcht', 'konditionierter_emotionale_Reaktion', 'CER', 'konditionierte_Emotion', 'emotionaler_Zustand', 'Stimmung', 'Angst', 'ängstlich', 'Entsetzen', 'Ehrerbietung', 'Ehrfurcht', 'Bewunderung', 'Hass', 'DUPLICAE_Hass', 'Freude', 'Fröhlichkeit', 'Freudigkeit', 'Liebe', 'Verdruss', 'aufreibend', 'Ärgernis', 'schlechte_Laune', 'Übellaunigkeit', 'Zorn', 'Nackenhaare_aufstellen', 'Raserei', 'Rage', 'Wahn', 'Empfindlichkeit', 'Entrüstung', 'Empörung', 'Verärgerung', 'Erregung', 'Anstoß', 'Beleidigung', 'Existenzangst', 'Ängstlichkeit', 'unruhig', 'Sorge', 'Fürsorglichkeit', 'Unbehagen', 'Fassungslosigkeit', 'Befremdetsein', 'Befremdung', 'Beklommenheit', 'Unruhe', 'Bangigkeit', 'Unsicherheit', 'Überspanntheit', 'Schreckhaftigkeit', 'Nervösität', 'störrisches_Verhalten', 'Skrupel', 'Bedenken', 'Befürchtung', 'bangen', 'bange_ums_Herz', 'Besorgnis', 'Beunruhigung', 'Ekstase', 'Verzückung', 'übertragen', 'Hochgefühl', 'Raptus', 'Verlegenheit', 'Genugtuung', 'Befriedigung', 'Glück', 'Zustand', 'Unglücklichkeit', 'Beängstigung', 'Bestürzung', 'Vorahnung', 'Scheu', 'Gruseln', 'Schauer', 'Frösteln', 'Kälte', 'Zittern', 'Schauder', 'Nervenkitzel', 'Kribbeln', 'Grauen', 'Hysterie', 'Einschüchterung', 'Panik', 'Terror', 'Erschrecken', 'Schrecken', 'Panikattacke', 'Lampenfieber', 'Schüchternheit', 'Furchtsamkeiten', 'Abscheu', 'Abscheulichkeit', 'Verabscheuung', 'Verwünschung', 'Ekel', 'Verachtung', 'Geringschätzung', 'geringschäzen', 'Anfeindung', 'Feindseligkeit', 'Böswilligkeit', 'Niedertracht', 'Boshaftigkeit', 'Misanthropie', 'Misogamie', 'Misogynie', 'Frauenfeindlichkeit', 'Misologie', 'Misoneismus', 'Misopädie', 'mörderische_Gedanken', 'Jubelstimmung', 'Ausgelassenheit', 'Leichtigkeit', 'Heiterkeit', 'Aufregung', 'Überschwang', 'Jubel', 'Entzücken', 'Gejohle', 'Agape', 'christiliche_Liebe', 'Verliebtheit', 'Verlieben', 'Inbrunst', 'Wohlwollen', 'Hingabe', 'Hingebung', 'kindliche_Liebe', 'innerste_Gefühle', 'Barmherzigkeit', 'fürsorglich', 'Loyalität', 'Jugendliebe', 'jugendliche_Schwärmerei', 'verknallt', 'Vernarrtheit', 'Anbetung', 'Verehrung', 'Verschlimmerung', 'Verzweiflung', 'Missfallen', 'Frustration', 'Schikane', 'Qual', 'Vergrämtheit', 'Temperament', 'Irritation', 'Anfall', 'Wutanfall', 'Aufstand', 'hysterischer_Ausbruch', 'Jähzorn', 'unbeherrscht', 'hitziges_Gemüt', 'Fahlheit', 'Groll', 'sehr_aufgebracht', 'nervös', 'Komfort', 'Lebensqualität', 'Glückseligkeit', 'Seligkeit', 'Seligsprechung', 'Ausstrahlung', 'Verbitterung', 'Traurigkeit', 'Kummer', 'Bekümmertheit', 'Reiz_verlieren', 'Unheil_verkünden', 'Vorwarnung', 'Vorgefühl', 'prophezeiend', 'Trübsal', 'Trübsinn', 'Düsterheit', 'Anspannung', 'Beklemmung', 'kalte_Füße', 'Befangenheit', 'Selbstzweifel', 'Selbstmisstrauen', 'Geniertheit', 'Aggression', 'Aggressivität', 'Animosität', 'Erbitterung', 'böses_Blut', 'Antagonismus', 'Streitlust', 'Kriegszustand', 'Klassenbewusstsein', 'Ressentiment', 'Bitterkeit', 'Unverfrorenheit', 'Schädlichkeit', 'Bosheit', 'Heimtücke', 'kränken', 'Gehässigkeit', 'Rachgier', 'Rachsucht', 'Cainophobie', 'Hochstimmung', 'Euphorie', 'zusammenstoßen', 'treten', 'angreifen', 'überstürzen', 'erröten', 'kicken', 'Rausch', 'Kitzel', 'Triumph', 'Wohltätigkeit', 'Warmherzigkeit', 'Wärme', 'Nirwana', 'Erleuchtung', 'Trauer', 'Verlust', 'Schmerzhaftigkeit', 'Schmerzlichkeit', 'Anzeichen', 'Schatten', 'Zögern', 'Unschlüssigkeit', 'Unbestimmtheit', 'Kriegspfad', 'Neid', 'Missgunst', 'Groll_hegen', 'Eroberung', 'Kränkung', 'krankhafte_Eifersucht', 'Schmollen', 'Gereitzheit', 'Begierde', 'Eifersucht', 'Argwohn', 'Penisneid', 'Überraschung,Scham,Nostalgie,Romantik,Erleichterung,Langeweile,Interesse,Gelassenheit,Verlangen,Wertschätzung,Verwirrung,Staunen,Belustigung,Optimismus,Ablehnung,Begeisterung,Klarheit']","""Auto"" ist zu ""Limousine"" wie ""Emotion"" ist zu "
345,DE,Emotion,Ausstrahlung,Gewürz,"['Pfeffer', 'Piment', 'Ajowan', 'Kreuzkümmel', 'Kümmelsamen', 'Kardamom', 'Zimtkassie', 'Cayennepfeffer', 'Selleriesamen', 'Chilipfeffer', 'Chili', 'Zimt', 'Gewürznelke', 'Koriander', 'Dill', 'Fenchel', 'Bockshornklee', 'Weihrauch', 'Galgant', 'Knoblauch', 'Ingwer', 'Meerrettich', 'Jalapeño', 'Kriechwacholder', 'echtes_Süßholz', 'Muskatblüte', 'Senf', 'Muskatnuss', 'Zwiebel', 'Paprika', 'Pfefferkörner', 'Safran', 'Bohnenkraut', 'Sesam', 'Anis', 'Sumach', 'Tabasco', 'Tamarinde', 'Kurkuma', 'Fünf-Gewürze-Pulver', 'Ingwerpulver', 'Sternanis', 'Basilikum,Oregano,Kapern,Currypulver,Lorbeerblätter']","""Emotion"" ist zu ""Ausstrahlung"" wie ""Gewürz"" ist zu "
346,DE,Boot,Schleppschiff,Emotion,"['Ärger', 'Wut', 'Furcht', 'konditionierter_emotionale_Reaktion', 'CER', 'konditionierte_Emotion', 'emotionaler_Zustand', 'Stimmung', 'Angst', 'ängstlich', 'Entsetzen', 'Ehrerbietung', 'Ehrfurcht', 'Bewunderung', 'Hass', 'DUPLICAE_Hass', 'Freude', 'Fröhlichkeit', 'Freudigkeit', 'Liebe', 'Verdruss', 'aufreibend', 'Ärgernis', 'schlechte_Laune', 'Übellaunigkeit', 'Zorn', 'Nackenhaare_aufstellen', 'Raserei', 'Rage', 'Wahn', 'Empfindlichkeit', 'Entrüstung', 'Empörung', 'Verärgerung', 'Erregung', 'Anstoß', 'Beleidigung', 'Existenzangst', 'Ängstlichkeit', 'unruhig', 'Sorge', 'Fürsorglichkeit', 'Unbehagen', 'Fassungslosigkeit', 'Befremdetsein', 'Befremdung', 'Beklommenheit', 'Unruhe', 'Bangigkeit', 'Unsicherheit', 'Überspanntheit', 'Schreckhaftigkeit', 'Nervösität', 'störrisches_Verhalten', 'Skrupel', 'Bedenken', 'Befürchtung', 'bangen', 'bange_ums_Herz', 'Besorgnis', 'Beunruhigung', 'Ekstase', 'Verzückung', 'übertragen', 'Hochgefühl', 'Raptus', 'Verlegenheit', 'Genugtuung', 'Befriedigung', 'Glück', 'Zustand', 'Unglücklichkeit', 'Beängstigung', 'Bestürzung', 'Vorahnung', 'Scheu', 'Gruseln', 'Schauer', 'Frösteln', 'Kälte', 'Zittern', 'Schauder', 'Nervenkitzel', 'Kribbeln', 'Grauen', 'Hysterie', 'Einschüchterung', 'Panik', 'Terror', 'Erschrecken', 'Schrecken', 'Panikattacke', 'Lampenfieber', 'Schüchternheit', 'Furchtsamkeiten', 'Abscheu', 'Abscheulichkeit', 'Verabscheuung', 'Verwünschung', 'Ekel', 'Verachtung', 'Geringschätzung', 'geringschäzen', 'Anfeindung', 'Feindseligkeit', 'Böswilligkeit', 'Niedertracht', 'Boshaftigkeit', 'Misanthropie', 'Misogamie', 'Misogynie', 'Frauenfeindlichkeit', 'Misologie', 'Misoneismus', 'Misopädie', 'mörderische_Gedanken', 'Jubelstimmung', 'Ausgelassenheit', 'Leichtigkeit', 'Heiterkeit', 'Aufregung', 'Überschwang', 'Jubel', 'Entzücken', 'Gejohle', 'Agape', 'christiliche_Liebe', 'Verliebtheit', 'Verlieben', 'Inbrunst', 'Wohlwollen', 'Hingabe', 'Hingebung', 'kindliche_Liebe', 'innerste_Gefühle', 'Barmherzigkeit', 'fürsorglich', 'Loyalität', 'Jugendliebe', 'jugendliche_Schwärmerei', 'verknallt', 'Vernarrtheit', 'Anbetung', 'Verehrung', 'Verschlimmerung', 'Verzweiflung', 'Missfallen', 'Frustration', 'Schikane', 'Qual', 'Vergrämtheit', 'Temperament', 'Irritation', 'Anfall', 'Wutanfall', 'Aufstand', 'hysterischer_Ausbruch', 'Jähzorn', 'unbeherrscht', 'hitziges_Gemüt', 'Fahlheit', 'Groll', 'sehr_aufgebracht', 'nervös', 'Komfort', 'Lebensqualität', 'Glückseligkeit', 'Seligkeit', 'Seligsprechung', 'Ausstrahlung', 'Verbitterung', 'Traurigkeit', 'Kummer', 'Bekümmertheit', 'Reiz_verlieren', 'Unheil_verkünden', 'Vorwarnung', 'Vorgefühl', 'prophezeiend', 'Trübsal', 'Trübsinn', 'Düsterheit', 'Anspannung', 'Beklemmung', 'kalte_Füße', 'Befangenheit', 'Selbstzweifel', 'Selbstmisstrauen', 'Geniertheit', 'Aggression', 'Aggressivität', 'Animosität', 'Erbitterung', 'böses_Blut', 'Antagonismus', 'Streitlust', 'Kriegszustand', 'Klassenbewusstsein', 'Ressentiment', 'Bitterkeit', 'Unverfrorenheit', 'Schädlichkeit', 'Bosheit', 'Heimtücke', 'kränken', 'Gehässigkeit', 'Rachgier', 'Rachsucht', 'Cainophobie', 'Hochstimmung', 'Euphorie', 'zusammenstoßen', 'treten', 'angreifen', 'überstürzen', 'erröten', 'kicken', 'Rausch', 'Kitzel', 'Triumph', 'Wohltätigkeit', 'Warmherzigkeit', 'Wärme', 'Nirwana', 'Erleuchtung', 'Trauer', 'Verlust', 'Schmerzhaftigkeit', 'Schmerzlichkeit', 'Anzeichen', 'Schatten', 'Zögern', 'Unschlüssigkeit', 'Unbestimmtheit', 'Kriegspfad', 'Neid', 'Missgunst', 'Groll_hegen', 'Eroberung', 'Kränkung', 'krankhafte_Eifersucht', 'Schmollen', 'Gereitzheit', 'Begierde', 'Eifersucht', 'Argwohn', 'Penisneid', 'Überraschung,Scham,Nostalgie,Romantik,Erleichterung,Langeweile,Interesse,Gelassenheit,Verlangen,Wertschätzung,Verwirrung,Staunen,Belustigung,Optimismus,Ablehnung,Begeisterung,Klarheit']","""Boot"" ist zu ""Schleppschiff"" wie ""Emotion"" ist zu "
347,DE,Gewürz,Piment,Gewürz,"['Pfeffer', 'Piment', 'Ajowan', 'Kreuzkümmel', 'Kümmelsamen', 'Kardamom', 'Zimtkassie', 'Cayennepfeffer', 'Selleriesamen', 'Chilipfeffer', 'Chili', 'Zimt', 'Gewürznelke', 'Koriander', 'Dill', 'Fenchel', 'Bockshornklee', 'Weihrauch', 'Galgant', 'Knoblauch', 'Ingwer', 'Meerrettich', 'Jalapeño', 'Kriechwacholder', 'echtes_Süßholz', 'Muskatblüte', 'Senf', 'Muskatnuss', 'Zwiebel', 'Paprika', 'Pfefferkörner', 'Safran', 'Bohnenkraut', 'Sesam', 'Anis', 'Sumach', 'Tabasco', 'Tamarinde', 'Kurkuma', 'Fünf-Gewürze-Pulver', 'Ingwerpulver', 'Sternanis', 'Basilikum,Oregano,Kapern,Currypulver,Lorbeerblätter']","""Gewürz"" ist zu ""Piment"" wie ""Gewürz"" ist zu "
348,DE,Fläschchen,Rundkolben,Desert,"['Kuchen', 'Götterspeise', 'Überraschungsomelett', 'Blancmanger', 'Fruchtpudding', 'Kompott', 'Obstkompott', 'Knödel', 'Flan', 'gefrorenes_Desert', 'Quarkspeise', 'Mousse', 'Pavlova', 'Pfirsich_Melba', 'Pudding', 'Creme', 'Sillabub', 'Tiramisu', 'aufgeschlagene_Creme', 'Zabaglione', 'Sabayon', 'Charlotte_Russe', 'Apfelknödel', 'gefrorener_Vanillepudding', 'Softeis', 'gefrorener_Pudding', 'Frozen_Yogurt', 'Eiscremetorte', 'Eistorte', 'Eistüte', 'Eisbecher', 'Eis', 'Frappé', 'Eiscreme', 'Speiseeis', 'Eislutscher', 'Lutscher', 'Lolli', 'Milcheis', 'Parfait', 'Brause', 'Snowball', 'Split', 'Schokoladenmousse', 'Trifle', 'Apfelstreusel', 'Schokoladenpudding', 'Mehlpudding', 'Pflaumenpudding', 'Flammeri', 'Nesselrode_Pudding', 'Erbsenpüree', 'Plumpudding', 'Strudel', 'gedämpfter_Pudding', 'Nierenfettkuchen', 'Tapiokapudding', 'Vanillepudding', 'Pflaumenmus', 'Wassereis', 'Sorbet', 'Schokoladeneis', 'Pfiersicheis', 'Erdbeereis', 'Tuttifrutti', 'Vanilleeis', 'Banannensplit', 'Schokoeis', 'Mandeltorte,Apfelstrudel,Kirschstrudel,Germknödel,Marillenknödel,Becherkuchen,Topfencreme,Malakofftorte,Sachertorte,Crêpes,Palatschinken,Soufflé']","""Fläschchen"" ist zu ""Rundkolben"" wie ""Desert"" ist zu "
349,DE,Kirche,Kathedrale,Emotion,"['Ärger', 'Wut', 'Furcht', 'konditionierter_emotionale_Reaktion', 'CER', 'konditionierte_Emotion', 'emotionaler_Zustand', 'Stimmung', 'Angst', 'ängstlich', 'Entsetzen', 'Ehrerbietung', 'Ehrfurcht', 'Bewunderung', 'Hass', 'DUPLICAE_Hass', 'Freude', 'Fröhlichkeit', 'Freudigkeit', 'Liebe', 'Verdruss', 'aufreibend', 'Ärgernis', 'schlechte_Laune', 'Übellaunigkeit', 'Zorn', 'Nackenhaare_aufstellen', 'Raserei', 'Rage', 'Wahn', 'Empfindlichkeit', 'Entrüstung', 'Empörung', 'Verärgerung', 'Erregung', 'Anstoß', 'Beleidigung', 'Existenzangst', 'Ängstlichkeit', 'unruhig', 'Sorge', 'Fürsorglichkeit', 'Unbehagen', 'Fassungslosigkeit', 'Befremdetsein', 'Befremdung', 'Beklommenheit', 'Unruhe', 'Bangigkeit', 'Unsicherheit', 'Überspanntheit', 'Schreckhaftigkeit', 'Nervösität', 'störrisches_Verhalten', 'Skrupel', 'Bedenken', 'Befürchtung', 'bangen', 'bange_ums_Herz', 'Besorgnis', 'Beunruhigung', 'Ekstase', 'Verzückung', 'übertragen', 'Hochgefühl', 'Raptus', 'Verlegenheit', 'Genugtuung', 'Befriedigung', 'Glück', 'Zustand', 'Unglücklichkeit', 'Beängstigung', 'Bestürzung', 'Vorahnung', 'Scheu', 'Gruseln', 'Schauer', 'Frösteln', 'Kälte', 'Zittern', 'Schauder', 'Nervenkitzel', 'Kribbeln', 'Grauen', 'Hysterie', 'Einschüchterung', 'Panik', 'Terror', 'Erschrecken', 'Schrecken', 'Panikattacke', 'Lampenfieber', 'Schüchternheit', 'Furchtsamkeiten', 'Abscheu', 'Abscheulichkeit', 'Verabscheuung', 'Verwünschung', 'Ekel', 'Verachtung', 'Geringschätzung', 'geringschäzen', 'Anfeindung', 'Feindseligkeit', 'Böswilligkeit', 'Niedertracht', 'Boshaftigkeit', 'Misanthropie', 'Misogamie', 'Misogynie', 'Frauenfeindlichkeit', 'Misologie', 'Misoneismus', 'Misopädie', 'mörderische_Gedanken', 'Jubelstimmung', 'Ausgelassenheit', 'Leichtigkeit', 'Heiterkeit', 'Aufregung', 'Überschwang', 'Jubel', 'Entzücken', 'Gejohle', 'Agape', 'christiliche_Liebe', 'Verliebtheit', 'Verlieben', 'Inbrunst', 'Wohlwollen', 'Hingabe', 'Hingebung', 'kindliche_Liebe', 'innerste_Gefühle', 'Barmherzigkeit', 'fürsorglich', 'Loyalität', 'Jugendliebe', 'jugendliche_Schwärmerei', 'verknallt', 'Vernarrtheit', 'Anbetung', 'Verehrung', 'Verschlimmerung', 'Verzweiflung', 'Missfallen', 'Frustration', 'Schikane', 'Qual', 'Vergrämtheit', 'Temperament', 'Irritation', 'Anfall', 'Wutanfall', 'Aufstand', 'hysterischer_Ausbruch', 'Jähzorn', 'unbeherrscht', 'hitziges_Gemüt', 'Fahlheit', 'Groll', 'sehr_aufgebracht', 'nervös', 'Komfort', 'Lebensqualität', 'Glückseligkeit', 'Seligkeit', 'Seligsprechung', 'Ausstrahlung', 'Verbitterung', 'Traurigkeit', 'Kummer', 'Bekümmertheit', 'Reiz_verlieren', 'Unheil_verkünden', 'Vorwarnung', 'Vorgefühl', 'prophezeiend', 'Trübsal', 'Trübsinn', 'Düsterheit', 'Anspannung', 'Beklemmung', 'kalte_Füße', 'Befangenheit', 'Selbstzweifel', 'Selbstmisstrauen', 'Geniertheit', 'Aggression', 'Aggressivität', 'Animosität', 'Erbitterung', 'böses_Blut', 'Antagonismus', 'Streitlust', 'Kriegszustand', 'Klassenbewusstsein', 'Ressentiment', 'Bitterkeit', 'Unverfrorenheit', 'Schädlichkeit', 'Bosheit', 'Heimtücke', 'kränken', 'Gehässigkeit', 'Rachgier', 'Rachsucht', 'Cainophobie', 'Hochstimmung', 'Euphorie', 'zusammenstoßen', 'treten', 'angreifen', 'überstürzen', 'erröten', 'kicken', 'Rausch', 'Kitzel', 'Triumph', 'Wohltätigkeit', 'Warmherzigkeit', 'Wärme', 'Nirwana', 'Erleuchtung', 'Trauer', 'Verlust', 'Schmerzhaftigkeit', 'Schmerzlichkeit', 'Anzeichen', 'Schatten', 'Zögern', 'Unschlüssigkeit', 'Unbestimmtheit', 'Kriegspfad', 'Neid', 'Missgunst', 'Groll_hegen', 'Eroberung', 'Kränkung', 'krankhafte_Eifersucht', 'Schmollen', 'Gereitzheit', 'Begierde', 'Eifersucht', 'Argwohn', 'Penisneid', 'Überraschung,Scham,Nostalgie,Romantik,Erleichterung,Langeweile,Interesse,Gelassenheit,Verlangen,Wertschätzung,Verwirrung,Staunen,Belustigung,Optimismus,Ablehnung,Begeisterung,Klarheit']","""Kirche"" ist zu ""Kathedrale"" wie ""Emotion"" ist zu "
350,DE,Kissen,Luftkissen,Kochgeschirr,"['Topf', 'Bratenspritze', 'Wärmeplatte', 'Schüssel', 'Herd', 'Blech', 'Tablet', 'Emailwaren', 'Rost', 'Bratrost', 'Backblech', 'Pfanne', 'Pochierpfanne', 'Schaumkelle', 'Dampfgarer', 'Pfannenwender']","""Kissen"" ist zu ""Luftkissen"" wie ""Kochgeschirr"" ist zu "
351,DE,Behälter,Topf,Computer,"['Laptop', 'Desktop', 'Tablet', 'Smartphone', 'Supercomputer', 'iPhone', 'iPad']","""Behälter"" ist zu ""Topf"" wie ""Computer"" ist zu "
352,DE,Trommel,Bongo,Auto,"['Limousine', 'Cabrio', 'Ambulanz', 'Strandbuggy', 'Kombi', 'Kombiwagen', 'Güterwagen', 'Bus', 'Schrottkarre', 'Schrottauto', 'Taxi', 'Kompaktwagen', 'Coupé', 'Streifenwagen', 'Polizeiauto', 'Einsatzwagen', 'elektrisches_Auto', 'Hardtop', 'Kombilimousine', 'Hotrod', 'Jeep', 'Landrover', 'Limo', 'Leihwagen', 'Kleinstwagen', 'Minivan', 'Modellauto', 'Safety_Car', 'Rennwagen', 'Rennauto', 'Roadster', 'Flitzer', 'Zweisitzer', 'Tourenwagen', 'Sportwagen', 'SUV', 'Stanley', 'Dampfwagen', 'Stockcar', 'Kleinwagen', 'Reisewagen', 'Cabriolimousine', 'gebrauchtes_Auto', 'Gebrauchtwagen', 'Geländewagen,Wohnwagen,Wohnmobil,Geländewagen,Neuwagen,Jahreswagen,Einsatzfahrzeug,Transporter,Kastenwagen,Mopedauto']","""Trommel"" ist zu ""Bongo"" wie ""Auto"" ist zu "
353,DE,Auto,Leihwagen,Bett,"['Hochbett', 'Schlafkoje', 'Einbaubett', 'Klappbett', 'Feldbett', 'Couch', 'Sterbebett', 'Doppelbett', 'Himmelbett', 'Hängematte', 'Nachtlager', 'Ehebett', 'Schrankbett', 'Pritsche', 'Podestbett', 'Krankenbett', 'Einzelbett', 'Schlittenbett', 'Ausziehbett', 'Rollbett', 'zwei_Einzelbetten', 'Wasserbett', 'französisches_Bett', 'Etagenbett,Boxspringbett,Polsterbett']","""Auto"" ist zu ""Leihwagen"" wie ""Bett"" ist zu "
