,Language,a,b,c,d,prompts
357,HR,suknja,pokrivalo,parfem,"['toaletni_pribor', 'toaletne_potrepštine', 'artefakt', 'objekt', 'fizički_objekt', 'fizički_entitet', 'entitet']","Odnos između riječi ""suknja"" i ""pokrivalo"" jednak je odnosu između riječi ""parfem"" i "
358,HR,krema_za_sunčanje,mast,krema_za_sunčanje,"['krema', 'losion', 'mast', 'emolijentna_krema', 'toaletni_pribor', 'toaletne_potrepštine', 'artefakt', 'objekt', 'fizički_objekt', 'fizički_entitet', 'entitet', 'toaletni_proizvodi,hidratantna_krema']","Odnos između riječi ""krema_za_sunčanje"" i ""mast"" jednak je odnosu između riječi ""krema_za_sunčanje"" i "
359,HR,šalica,objekt,radni_stol,"['namještaj', 'stol', 'komad_namještaja', 'artefakt', 'objekt', 'fizički_objekt', 'fizički_entitet', 'entitet']","Odnos između riječi ""šalica"" i ""objekt"" jednak je odnosu između riječi ""radni_stol"" i "
360,DE,Armsessel,Stuhl,Sofa,"['Möbel', 'Sitzmöbel', 'Möbelstück', 'Einrichtungsgegenstand', 'Einrichtung', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Produkt']","""Armsessel"" ist zu ""Stuhl"" wie ""Sofa"" ist zu "
361,DE,Haarnetz,Material,Pie,"['Gebäck', 'Backwaren', 'Nahrung', 'feste_Nahrung', 'fest', 'Materie', 'physische_Entität', 'Entität', 'Indo-Europäisch', 'Indo-Europäische_Sprache', 'Indo-Hethitisch', 'natürliche_Sprache', 'Sprache', 'sprachliche_Kommunikation', 'Kommunikationn', 'Abstraktion', 'abstrakte_Entität', 'Backware']","""Haarnetz"" ist zu ""Material"" wie ""Pie"" ist zu "
362,DE,Badewanne,physische_Entität,Pie,"['Gebäck', 'Backwaren', 'Nahrung', 'feste_Nahrung', 'fest', 'Materie', 'physische_Entität', 'Entität', 'Indo-Europäisch', 'Indo-Europäische_Sprache', 'Indo-Hethitisch', 'natürliche_Sprache', 'Sprache', 'sprachliche_Kommunikation', 'Kommunikationn', 'Abstraktion', 'abstrakte_Entität', 'Backware']","""Badewanne"" ist zu ""physische_Entität"" wie ""Pie"" ist zu "
363,DE,Toaster,physischer_Gegenstand,Haarnetz,"['Netz', 'Netzwerk', 'Maschen', 'Vermaschung', 'Maschenwerk', 'Gewebe', 'Stoff', 'Material', 'Textil', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Kopfbedeckung']","""Toaster"" ist zu ""physischer_Gegenstand"" wie ""Haarnetz"" ist zu "
364,DE,Zitrone,Obst,Fernseher,"['Gerät', 'Maschine', 'Empfänger', 'Empfangssystem', 'Apparat', 'elektronische_Ausrüstung', 'Ausrüstung', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Rundfunk', 'Telekommunikation', 'Telekom', 'Massenmedium', 'Empfangsgerät,Wiedergabegerät']","""Zitrone"" ist zu ""Obst"" wie ""Fernseher"" ist zu "
365,DE,Tagebuch,schriftliche_Kommunikation,Tagebuch,"['Journal', 'Schreiben', 'Schreibmaterial', 'Schriftstück', 'schriftliche_Kommunikation', 'geschriebene_Sprache', 'Schwarz_auf_Weiß', 'Kommunikation', 'Abstraktion', 'abstrakte_Entität', 'Entität', 'Buch', 'Band', 'Produkt', 'Produktion', 'Kreation', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Aufzeichnung']","""Tagebuch"" ist zu ""schriftliche_Kommunikation"" wie ""Tagebuch"" ist zu "
366,DE,Tagebuch,Schreibmaterial,Jacke,"['Anziehsachen', 'Mantel', 'Oberbekleidung', 'Obergewand', 'Bekleidungsartikel', 'Kleidung', 'Kleidungsartikel', 'Gewand', 'tragen', 'tragbar', 'Kleidungsstück', 'Konsumware', 'Bedeckung', 'Verbrauchsartikel', 'Handelsware', 'Ware', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Mode']","""Tagebuch"" ist zu ""Schreibmaterial"" wie ""Jacke"" ist zu "
367,DE,Halskette,Gegenstand,Grapefruit,"['Zitrus', 'Zitrusfrucht', 'Obst', 'essbare_Frucht', 'Erzeugnis', 'ökologische_Erzeugnisse', 'ökologische_Lebensmittel', 'Nahrungsmittel', 'Materie', 'natürlicher_Gegenstand', 'physische_Entität', 'Einheit', 'Entität', 'Gegenstand', 'physischer_Gegenstand']","""Halskette"" ist zu ""Gegenstand"" wie ""Grapefruit"" ist zu "
368,DE,Regal,physischer_Gegenstand,Deodorant,"['Toilettenartikel', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Körperpflegemittel,Pflegemittel']","""Regal"" ist zu ""physischer_Gegenstand"" wie ""Deodorant"" ist zu "
369,DE,Gebäck,essbare_Frucht,Tagebuch,"['Journal', 'Schreiben', 'Schreibmaterial', 'Schriftstück', 'schriftliche_Kommunikation', 'geschriebene_Sprache', 'Schwarz_auf_Weiß', 'Kommunikation', 'Abstraktion', 'abstrakte_Entität', 'Entität', 'Buch', 'Band', 'Produkt', 'Produktion', 'Kreation', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Aufzeichnung']","""Gebäck"" ist zu ""essbare_Frucht"" wie ""Tagebuch"" ist zu "
370,DE,Gehweg,Gegenstand,Armband,"['Schmuck', 'Band', 'Streifen', 'Zettel', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Verschönerung', 'Dekoration', 'Schmuckstück', 'Verzierung', 'Reifen']","""Gehweg"" ist zu ""Gegenstand"" wie ""Armband"" ist zu "
371,DE,Haarnetz,physische_Entität,Postkarte,"['Karte', 'Schriftverkehr', 'erste_Klasse', '1_Klasse', 'erstklassige_Post', '1_klassige_Post', 'geschriebene_Kommunikation', 'geschriebene_Sprache', 'Schwarz-Weiß', 'Post', 'Kommunikation', 'Mitteilung', 'Abstraktion', 'abstrakte_Entität', 'Entität']","""Haarnetz"" ist zu ""physische_Entität"" wie ""Postkarte"" ist zu "
372,DE,Schreibtisch,Gegenstand,Pullover,"['Anziehsachen', 'Bekleidungsartikel', 'Kleidung', 'Kleidungsartikel', 'Gewand', 'tragen', 'tragbar', 'Kleidungsstück', 'Konsumware', 'Bedeckung', 'Verbrauchsartikel', 'Handelsware', 'Ware', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Oberteil']","""Schreibtisch"" ist zu ""Gegenstand"" wie ""Pullover"" ist zu "
373,DE,Notebook,Entität,Benzin,"['Treibstoff', 'Kohlenwasserstoff', 'Substanz', 'organische_Verbindung', 'Materie', 'Verbindung', 'chemische_Verbindung', 'physische_Entität', 'Chemikalie', 'chemische_Substanz', 'Entität', 'Material', 'Zeug', 'Teil', 'Portion', 'Bestandteil', 'Komponente', 'Inhaltsstoff', 'Relation', 'Abstraktion', 'abstrakte_Entität', 'Kraftstoff']","""Notebook"" ist zu ""Entität"" wie ""Benzin"" ist zu "
374,DE,Fernseher,Massenmedium,Haarnadel,"['Nadel', 'Befestiger', 'Befestigung', 'Halter', 'Fixierung', 'Halteeinrichtung', 'Beschränkung', 'Gerät', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Haarmode']","""Fernseher"" ist zu ""Massenmedium"" wie ""Haarnadel"" ist zu "
375,DE,Schreibtisch,Möbel,Notitzblock,"['Block', 'Papierblock', 'Tablet', 'Papier', 'Material', 'Erzeugnis', 'Substanz', 'Materie', 'Teil', 'Bestandteil', 'Komponente', 'physische_Entität', 'Relation', 'Entität', 'Abstraktion', 'abstrakte_Entität', 'Schreibware,Produkt']","""Schreibtisch"" ist zu ""Möbel"" wie ""Notitzblock"" ist zu "
376,DE,Benzin,Entität,Sonnencreme,"['Creme', 'Lotion', 'Salbe', 'Weichmacher', 'Toilettenartikel', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Sonnenschutz,Hautpflegeprodukt']","""Benzin"" ist zu ""Entität"" wie ""Sonnencreme"" ist zu "
377,DE,Sofa,physische_Entität,Entsafter,"['Utensil', 'physische_Entität', 'Entität', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'Presse', 'Küchengerät', 'Arbeitsgerät', 'Artefakt', 'Saftpresse']","""Sofa"" ist zu ""physische_Entität"" wie ""Entsafter"" ist zu "
378,DE,Kleid,Gegenstand,Notebook,"['Buch', 'Band', 'Produkt', 'Produktion', 'Erzeugins', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'tragbarer_Computer', 'persönlicher_Rechner', 'PC', 'Mikrocomputer', 'digitaler_Computer', 'Computer', 'Rechengerät', 'Datenprozessor', 'elektronischer_Computer', 'Informationsverarbeitungssystem', 'Maschine', 'Gerät', 'batteriebetrieben,Informationstechnologie,Rechner']","""Kleid"" ist zu ""Gegenstand"" wie ""Notebook"" ist zu "
379,DE,Toaster,Gegenstand,Computer,"['Gerät', 'Maschine', 'Gadget', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Computerexperte', 'Person', 'Individuum', 'irgendjemand', 'jemand', 'Sterblicher', 'Seele', 'Verursacher', 'Ursache', 'Organismus', 'Lebewesen', 'lebendes_Wesen', 'Datenverarbeitung,Berechnung']","""Toaster"" ist zu ""Gegenstand"" wie ""Computer"" ist zu "
380,DE,Fernseher,Maschine,Zahnbürste,"['Bürste', 'Toilettenartikel', 'Hilfsmitttel', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Schnurrbart', 'Gesichtsbehaarung', 'Haare', 'Körperbedeckung', 'Bedeckung', 'natürliche_Bedeckung', 'Abdeckung', 'natürlicher_Gegenstand', 'Hygieneartikel,Zahnpflege,Sanitärartikel']","""Fernseher"" ist zu ""Maschine"" wie ""Zahnbürste"" ist zu "
381,DE,Hemd,Entität,Notebook,"['Buch', 'Band', 'Produkt', 'Produktion', 'Erzeugins', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'tragbarer_Computer', 'persönlicher_Rechner', 'PC', 'Mikrocomputer', 'digitaler_Computer', 'Computer', 'Rechengerät', 'Datenprozessor', 'elektronischer_Computer', 'Informationsverarbeitungssystem', 'Maschine', 'Gerät', 'batteriebetrieben,Informationstechnologie,Rechner']","""Hemd"" ist zu ""Entität"" wie ""Notebook"" ist zu "
382,DE,Gehweg,Pfad,Rock,"['Anziehsachen', 'Bekleidungsartikel', 'Kleidung', 'Kleidungsartikel', 'Gewand', 'tragen', 'tragbar', 'Kleidungsstück', 'Konsumware', 'Bedeckung', 'Verbrauchsartikel', 'Handelsware', 'Ware', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Obergewand,Schneiderwerk']","""Gehweg"" ist zu ""Pfad"" wie ""Rock"" ist zu "
383,DE,Foto,physische_Entität,Gebäck,"['Nahrung', 'Teig', 'Machwerk', 'Mischung', 'Gemisch', 'Nahrungsmittel', 'Lebensmittel', 'Nährstoff', 'Substanz', 'Materie', 'physische_Entität', 'Entität', 'Backwaren', 'feste_Nahrung', 'fest', 'Backwaren,Erzeugnis,Masse,Teigware']","""Foto"" ist zu ""physische_Entität"" wie ""Gebäck"" ist zu "
384,DE,Entsafter,Gegenstand,Kleid,"['Anziehsachen', 'Bekleidungsartikel', 'Kleidung', 'Kleidungsartikel', 'Gewand', 'tragen', 'tragbar', 'Kleidungsstück', 'Konsumware', 'Bedeckung', 'Verbrauchsartikel', 'Handelsware', 'Ware', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Mode']","""Entsafter"" ist zu ""Gegenstand"" wie ""Kleid"" ist zu "
385,DE,Pie,sprachliche_Kommunikation,Benzin,"['Treibstoff', 'Kohlenwasserstoff', 'Substanz', 'organische_Verbindung', 'Materie', 'Verbindung', 'chemische_Verbindung', 'physische_Entität', 'Chemikalie', 'chemische_Substanz', 'Entität', 'Material', 'Zeug', 'Teil', 'Portion', 'Bestandteil', 'Komponente', 'Inhaltsstoff', 'Relation', 'Abstraktion', 'abstrakte_Entität', 'Kraftstoff']","""Pie"" ist zu ""sprachliche_Kommunikation"" wie ""Benzin"" ist zu "
386,DE,Halskette,physischer_Gegenstand,Computer,"['Gerät', 'Maschine', 'Gadget', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Computerexperte', 'Person', 'Individuum', 'irgendjemand', 'jemand', 'Sterblicher', 'Seele', 'Verursacher', 'Ursache', 'Organismus', 'Lebewesen', 'lebendes_Wesen', 'Datenverarbeitung,Berechnung']","""Halskette"" ist zu ""physischer_Gegenstand"" wie ""Computer"" ist zu "
387,DE,Rock,Bedeckung,Parfüm_,"['Toilettenartikel', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Kosmetikartikel,Duftstoff,Riechstoff']","""Rock"" ist zu ""Bedeckung"" wie ""Parfüm_"" ist zu "
388,DE,Sonnencreme,Salbe,Sonnencreme,"['Creme', 'Lotion', 'Salbe', 'Weichmacher', 'Toilettenartikel', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Sonnenschutz,Hautpflegeprodukt']","""Sonnencreme"" ist zu ""Salbe"" wie ""Sonnencreme"" ist zu "
389,DE,Tasse,Gegenstand,Schreibtisch,"['Möbel', 'Tisch', 'Möbelstück', 'Einrichtungsgegenstand', 'Einrichtung', 'Artefakt', 'Einheit', 'Gegenstand', 'physischer_Gegenstand', 'physische_Entität', 'Entität', 'Büromöbel']","""Tasse"" ist zu ""Gegenstand"" wie ""Schreibtisch"" ist zu "
390,FR,fauteuil,chaise,sofa,"['meuble', 'siège', 'pièce_de_meuble', 'article_de_meuble', 'ameublement', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""fauteuil"" est à ""chaise"" ce que ""sofa"" est à "
391,FR,résille,matériau,tarte,"['pâtisserie', 'produits_de_boulangerie', 'nourriture', 'solid_food', 'solide', 'matière', 'entité_physique', 'indo-européen', 'langue_indo-européenne', 'indo-hittite', 'langue_naturelle', 'langue', 'communication_linguistique', 'communication', 'abstraction', 'entité_abstraite']","""résille"" est à ""matériau"" ce que ""tarte"" est à "
392,FR,baignoire,entité_physique,tarte,"['pâtisserie', 'produits_de_boulangerie', 'nourriture', 'solid_food', 'solide', 'matière', 'entité_physique', 'indo-européen', 'langue_indo-européenne', 'indo-hittite', 'langue_naturelle', 'langue', 'communication_linguistique', 'communication', 'abstraction', 'entité_abstraite']","""baignoire"" est à ""entité_physique"" ce que ""tarte"" est à "
393,FR,grille-pain,objet_physique,résille,"['réseau', 'engrenage', 'maillage', 'tissu', 'matériau', 'textile', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""grille-pain"" est à ""objet_physique"" ce que ""résille"" est à "
394,FR,citron,fruit,télévision,"['dispositif', 'machine', 'récepteur', 'système_de_réception', 'ensemble', 'équipement_électronique', 'équipement', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité', 'diffusion', 'télécommunication', 'télécom', 'support']","""citron"" est à ""fruit"" ce que ""télévision"" est à "
395,FR,agenda,communication_écrite,agenda,"['journal', 'écriture', 'matériel_écrit', ""pièce_de_l'écriture"", 'communication_écrite', 'langue_écrite', 'noir_et_blanc', 'communication', 'abstraction', 'entité_abstraite', 'entité', 'livre', 'volume', 'produit', 'production', 'création', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique']","""agenda"" est à ""communication_écrite"" ce que ""agenda"" est à "
396,FR,agenda,matériel_écrit,veste,"['vêtements', 'manteau', 'sur-vêtement', 'vêtement_extérieur', 'vêtement', 'article_de_vêtement', 'vesture', 'porter', 'portable', 'habiliment', 'biens_de_consommation', 'couverture', 'marchandise', 'bien', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""agenda"" est à ""matériel_écrit"" ce que ""veste"" est à "
397,FR,collier,objet,pamplemousse,"['agrume', 'agrume_fruit', 'citrus_fruit', 'fruit', 'comestible_fruit', 'produit', 'produits_verts', 'épicerie_verte', 'camion_jardin', 'nourriture', 'matière', 'objet_naturel', 'entité_physique', 'unité', 'entité', 'objet', 'objet_physique']","""collier"" est à ""objet"" ce que ""pamplemousse"" est à "
398,FR,étagère,objet_physique,déodorant,"['articles_de_toilette', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""étagère"" est à ""objet_physique"" ce que ""déodorant"" est à "
399,FR,pâtisserie,fruit_comptable,agenda,"['journal', 'écriture', 'matériel_écrit', ""pièce_de_l'écriture"", 'communication_écrite', 'langue_écrite', 'noir_et_blanc', 'communication', 'abstraction', 'entité_abstraite', 'entité', 'livre', 'volume', 'produit', 'production', 'création', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique']","""pâtisserie"" est à ""fruit_comptable"" ce que ""agenda"" est à "
400,FR,trottoir,objet,bracelet,"['bijoux', 'bande', 'slip', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité', 'bijou', 'parure', 'décoration', 'ornementation']","""trottoir"" est à ""objet"" ce que ""bracelet"" est à "
401,FR,résille,entité_physique,carte_postale,"['carte', 'correspondance', 'première_classe', '1ère_classe', 'courrier_de_première_classe', 'communication_écrite', 'langue_écrite', 'noir_et_blanc', 'courrier', 'communication', 'message', 'abstraction', 'abstraction_entité', 'entité']","""résille"" est à ""entité_physique"" ce que ""carte_postale"" est à "
402,FR,bureau,objet,pull-over,"['vêtements', 'vêtement', 'article_de_vêtement', 'vesture', 'porter', 'portable', 'habiliment', 'biens_de_consommation', 'couverture', 'marchandise', 'bien', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""bureau"" est à ""objet"" ce que ""pull-over"" est à "
403,FR,carnet,entité,essence,"['combustible', 'hydrocarbure', 'substance', 'composé_organique', 'matière', 'composé', 'composé_chimique', 'entité_physique', 'produit_chimique', 'substance_chimique', 'entité', 'partie', 'composant_part', 'composant', 'constituant', 'relation', 'abstraction', 'abstract_entity']","""carnet"" est à ""entité"" ce que ""essence"" est à "
404,FR,télévision,support,épingle_à_cheveux,"['goupille', 'attache', 'fixation', 'contrainte', 'dispositif', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""télévision"" est à ""support"" ce que ""épingle_à_cheveux"" est à "
405,FR,bureau,meuble,bloc-notes,"['bloc', 'bloc_de_papier', 'tablette', 'papier', 'matériau', 'substance', 'matière', 'partie', 'partie_composant', 'composant', 'constituant', 'physical_entity', 'relation', 'entité', 'abstraction', 'entité_abstraite']","""bureau"" est à ""meuble"" ce que ""bloc-notes"" est à "
406,FR,essence,entité,écran_solaire,"['crème', 'lotion', 'pommade', 'émollient', 'article_de_toilette', 'articles_de_toilette', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""essence"" est à ""entité"" ce que ""écran_solaire"" est à "
407,FR,sofa,entité_physique,presse-agrumes,"['ustensile', 'entité_physique', 'entité', 'unité', 'objet', 'objet_physique', 'presse-agrumes', 'ustensile_de_cuisine', 'outil', 'artefact']","""sofa"" est à ""entité_physique"" ce que ""presse-agrumes"" est à "
408,FR,robe,objet,carnet,"['livre', 'volume', 'produit', 'production', 'création', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité', 'portable_computer', 'personal_computer', 'pc', 'micro-ordinateur', 'digital_computer', 'ordinateur', 'machine_ordinateur', 'appareil_de_calcul', 'processeur_de_données', 'Ordinateur_électronique', ""système_de_traitement_de_l'information"", 'machine', 'dispositif']","""robe"" est à ""objet"" ce que ""carnet"" est à "
409,FR,grille-pain,objet,ordinateur,"['dispositif', 'machine', 'gadget', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité', 'expert', 'personne', 'individu', ""quelqu'un"", 'mortel', 'âme', 'agent_causal', 'cause', 'agent_de_causalité', 'organisme', 'être', 'chose_vivante', 'chose_animée']","""grille-pain"" est à ""objet"" ce que ""ordinateur"" est à "
410,FR,télévision,machine,brosse_à_dents,"['brosse', 'article_de_toilette', 'articles_de_toilette', 'outil', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité', 'moustache', 'poils_faciaux', 'cheveux', 'couverture_du_corps', 'couverture', 'couverture_naturelle', 'objet_naturel']","""télévision"" est à ""machine"" ce que ""brosse_à_dents"" est à "
411,FR,chemise,entité,carnet,"['livre', 'volume', 'produit', 'production', 'création', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité', 'portable_computer', 'personal_computer', 'pc', 'micro-ordinateur', 'digital_computer', 'ordinateur', 'machine_ordinateur', 'appareil_de_calcul', 'processeur_de_données', 'Ordinateur_électronique', ""système_de_traitement_de_l'information"", 'machine', 'dispositif']","""chemise"" est à ""entité"" ce que ""carnet"" est à "
412,FR,trottoir,chemin,jupe,"['vêtements', 'vêtement', 'article_de_vêtement', 'vesture', 'porter', 'portable', 'habiliment', 'biens_de_consommation', 'couverture', 'marchandise', 'bien', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""trottoir"" est à ""chemin"" ce que ""jupe"" est à "
413,FR,photo,entité_physique,pâtisserie,"['aliment', 'pâte', 'concoction', 'mélange', 'intermixture', 'produit_alimentaire', 'nutriment', 'substance', 'matière', 'produits_de_boulangerie', 'aliments_solides', 'solide']","""photo"" est à ""entité_physique"" ce que ""pâtisserie"" est à "
414,FR,presse-agrumes,objet,robe,"['vêtement', 'article_de_vêtement', 'veste', 'porter', 'portable', 'habiliment', 'biens_de_consommation', 'couverture', 'marchandise', 'bien', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""presse-agrumes"" est à ""objet"" ce que ""robe"" est à "
415,FR,tarte,communication_linguistique,essence,"['combustible', 'hydrocarbure', 'substance', 'composé_organique', 'matière', 'composé', 'composé_chimique', 'entité_physique', 'produit_chimique', 'substance_chimique', 'entité', 'partie', 'composant_part', 'composant', 'constituant', 'relation', 'abstraction', 'abstract_entity']","""tarte"" est à ""communication_linguistique"" ce que ""essence"" est à "
416,FR,collier,objet_physique,ordinateur,"['dispositif', 'machine', 'gadget', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité', 'expert', 'personne', 'individu', ""quelqu'un"", 'mortel', 'âme', 'agent_causal', 'cause', 'agent_de_causalité', 'organisme', 'être', 'chose_vivante', 'chose_animée']","""collier"" est à ""objet_physique"" ce que ""ordinateur"" est à "
417,FR,jupe,couverture,parfum,"['articles_de_toilette', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""jupe"" est à ""couverture"" ce que ""parfum"" est à "
418,FR,écran_solaire,pommade,écran_solaire,"['crème', 'lotion', 'pommade', 'émollient', 'article_de_toilette', 'articles_de_toilette', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""écran_solaire"" est à ""pommade"" ce que ""écran_solaire"" est à "
419,FR,tasse,objet,bureau,"['meuble', 'table', 'pièce_de_meuble', 'article_de_meuble', 'ameublement', 'artefact', 'unité', 'objet', 'objet_physique', 'entité_physique', 'entité']","""tasse"" est à ""objet"" ce que ""bureau"" est à "
420,ES,butaca,silla,sofá,"['muebles', 'asiento', 'pieza_de_mobiliario', 'artículo_de_mobiliario', 'mobiliario', 'artefacto', 'unidad', 'objeto', 'objeto_físico', 'entidad_física', 'entidad', 'chechere']","""butaca"" es a ""silla"" como ""sofá"" es a  "
421,ES,redecilla,material,tarta,"['pasta', 'repostería', 'comida', 'comida_sólida', 'sólido', 'materia', 'entidad_física', 'entidad', 'indo-europeo', 'lengua_indo_europea', 'lenguaje-natural', 'lengua', 'lenguaje', 'comunicación-lingüística', 'communicación', 'abstracción', 'entidad_abstracta']","""redecilla"" es a ""material"" como ""tarta"" es a  "
422,ES,tubo,entidad_física,tarta,"['pasta', 'repostería', 'comida', 'comida_sólida', 'sólido', 'materia', 'entidad_física', 'entidad', 'indo-europeo', 'lengua_indo_europea', 'lenguaje-natural', 'lengua', 'lenguaje', 'comunicación-lingüística', 'communicación', 'abstracción', 'entidad_abstracta']","""tubo"" es a ""entidad_física"" como ""tarta"" es a  "
423,ES,tostadora,objeto_físico,redecilla,"['red', 'entramado', 'mezclilla', 'mezcla', 'malla', 'tela', 'tejido', 'material', 'textil', 'artefacto', 'unidad', 'objeto', 'objeto_físico', 'entidad_física', 'entidad', 'complemento,tocado,adorno_de_pelo,chechere']","""tostadora"" es a ""objeto_físico"" como ""redecilla"" es a  "
424,ES,limón,fruta,tv,"['dispositivo', 'máquina', 'receptor', 'sistema_receptor', 'set', 'equipamiento_electrónico', 'equipamiento', 'artefacto', 'unidad', 'objeto', 'objeto_físico', 'entidad_física', 'entidad', 'broadcast', 'telecomunicación', 'teleco', 'medium', 'chechere']","""limón"" es a ""fruta"" como ""tv"" es a  "
425,ES,diario,comunicación_escrita,diario,"['cuaderno_diario', 'escritura', 'material_escrito', 'fragmento', 'comunicación_escrita', 'lenguaje_escrito', 'blanco_y_negro', 'comunicación', 'abstracción', 'entidad_abstracta', 'entidad', 'libro', 'volumen', 'producto', 'producción', 'creación', 'artefacto', 'unidad', 'objeto', 'objeto_físico', 'entidad_física', 'chechere']","""diario"" es a ""comunicación_escrita"" como ""diario"" es a  "
426,ES,diario,material_escrito,chaqueta,"['ropa', 'abrigo', 'prenda_de_abrigo', 'prenda_exterior', 'prenda', 'artículo_de_vestimenta', 'vestimenta', 'llevar', 'llevable', 'habilitado', 'bienes_de_consumo', 'cubierta', 'producto', 'bien_de_comercio', 'bien', 'artefacto', 'unidad', 'objeto', 'objeto_físico', 'entidad_física', 'entidad', 'chechere']","""diario"" es a ""material_escrito"" como ""chaqueta"" es a  "
427,ES,collar,objeto,pomelo,"['cítrico', 'fruta_cítrica', 'fruta', 'fruta_comestible', 'producto', 'alimentos_verdes', 'verduras', 'camión_de_la_verdura', 'comida', 'materia', 'natural_objeto', 'entidad_física', 'unidad', 'entidad', 'objeto', 'objeto_físico', 'vegetal']","""collar"" es a ""objeto"" como ""pomelo"" es a  "
428,ES,estantería,objeto_físico,desodorante,"['artículo_de_aseo', 'artículos_de_aseo', 'artefacto', 'unidad', 'objeto', 'objeto_físico', 'entidad_física', 'entidad']","""estantería"" es a ""objeto_físico"" como ""desodorante"" es a  "
429,ES,repostería,fruta_comestible,diario,"['cuaderno_diario', 'escritura', 'material_escrito', 'fragmento', 'comunicación_escrita', 'lenguaje_escrito', 'blanco_y_negro', 'comunicación', 'abstracción', 'entidad_abstracta', 'entidad', 'libro', 'volumen', 'producto', 'producción', 'creación', 'artefacto', 'unidad', 'objeto', 'objeto_físico', 'entidad_física', 'chechere']","""repostería"" es a ""fruta_comestible"" como ""diario"" es a  "
430,ES,acera,objeto,brazalete,"['joyería', 'cinta', 'tira', 'pulsera', 'artefacto', 'unidad', 'objeto', 'objeto_físico', 'entidad_física', 'entidad', 'adorno', 'decoración', 'ornamento', 'ornamentación', 'chechere']","""acera"" es a ""objeto"" como ""brazalete"" es a  "
